UniqueID,Keyword
LO2QAD3BKR_ZQM97JI6TBMBZ18,Iran | Islamic Revolutionary Guard Corps | attack | Israeli spy base | Iraq | Erbil | espionage headquarters | anti-Iranian terrorist groups | Mossad | The Hill | U.S. defense official | Adrienne Watson | White House national security council | Kurdistan Region | Kerman | Rask | ISIS | Harir Air Base | Middle East | Israel-Hamas war | Gaza | Lebanon | Yemen | Syria | Qasem Soleimani | The Hill
LVUON3F9N7_V6FFT6P6QLHSXTJ,Food and Drug Administration|importation of prescription drugs|Canada|Florida|Ron DeSantis|bipartisan support|White House|Colorado|Maine|New Hampshire|New Mexico|North Dakota|Texas|Vermont|Wisconsin|Joe Biden|executive order|drug prices|Pharmaceutical Research and Manufacturers of America|drug lobbies|Canadian Pharmacists Association|Big Pharma|generic drugs|biosimilar drugs|artificial intelligence|drug development|FDA regulations|pharmacy benefit managers|free-market approaches|Medicare|Medicaid|Gavin Newsom|insulin|India|price opacity|insurance company|rebate|Marc Siegel|New York University's Langone Health|prescription drug market.
LXR49HEDE2_300QOF4TIC36LJX,"WALL | Jersey Mike's Subs | north of the border | iconic sub chain | Point Pleasant | Redberry Restaurants | 300 Jersey Mike's restaurants | Canada | 2034 | international expansion | Hoyt Jones | Jersey Mike's Franchise Systems | Burger King | Taco Bell | Kitchener | London, Ontario | Peter Cancro | local charities | Month of Giving | Ken Otto | Asbury Park Press | Jersey Shore subs"
M4YUSV5N4U_058IFB2RXCRMSJH,U.S. President Joe Biden | legislation | confiscation | frozen Russian funds | Ukraine | Bloomberg | Western countries | Russian central bank's assets | invasion | Washington | Brussels | Kyiv | National Security Council | U.S. Senate | Congressional officials | $61-billion supplemental package | Senate Republicans | $111-billion funding requests | House Speaker Mike Johnson | Republican Party | Group of Seven (G7) | EU | European bloc | Belgium | $1.8 billion fund | World Bank | Ukrainian Foreign Minister Dmytro Kuleba | recovery costs | Kyiv Independent
M71JX58JZY_F0NDU0VADMD7JHB,"'US and UK militaries|strikes|Houthi targets|Yemen|Biden administration|Iran-backed militant group|commercial shipping|Red Sea|US President Joe Biden|international maritime vessels|United Kingdom|Australia|Bahrain|Canada|Netherlands|British Prime Minister Rishi Sunak|self-defense|US Air Forces Central Commander Lt. Gen. Alex Grynkewich|Iranian-backed Houthi militant locations|Houthi rebels|freedom of navigation|fighter jets|Tomahawk missiles|USS Florida|guided missile submarine|USS Philippine Sea guided missile cruiser|USS Gravely|USS Mason|guided missile destroyers|F18s|USS Dwight D. Eisenhower aircraft carrier|British Typhoon jets|RAF Akrotiri|UK airbase|Cyprus|Voyager air-to-air refuelling tankers|UK junior armed forces minister James Heappey|Houthi-controlled Yemen|drone and missile attacks|French forces|Red Sea region|Rear-Admiral Emmanuel Slaars|Houthis|Iran-backed Shia political and military organization|Saudi Arabia|commercial shipping vessels|Palestinian people|Israel|Hamas|Gaza|humanitarian crisis|famine|economic turmoil|extreme poverty|capital Sanaa|Saudi-backed government|civil war|United Nations Development Programme (UNDP)|Pro-Houthi demonstrators|Secretary of Defense Lloyd Austin|Middle East|Hodeidah|Pentagon spokesman Maj. Gen. Pat Ryder|Houthi’s deputy foreign minister, Hussein al-Ezzi|Houthi leader Abdul Malek Al-Houthi|US Secretary of State Antony Blinken|US Naval Forces Central Command|Navy’s Fifth Fleet|United Nations Security Council|Council on Foreign Relations|Saudi-backed coalition|Council on Foreign Relations|US Virgin Islands'"
M7A15QX0YZ_928XMFEA8ATWUUV,U.S. Department of Health and Human Services | Oklahoma hospital | federal law | nonviable pregnancy | abortion | state's strict ban | Jaci Statton | abortion restrictions | Republican-led states | Supreme Court | Emergency Medical Treatment and Labor Act | EMTALA | Biden's administration | medical emergencies | partial molar pregnancy | Oklahoma Supreme Court | woman’s right to an abortion | Centers for Medicare and Medicaid Services | Center for Reproductive Rights | Idaho | Tennessee | Texas | Idaho law | hospital emergencies | New Orleans | pregnancy risk
MAVTXXVUX5_RSKLOYXNBCHY1P7,Ukrainian drones|Russian city|Voronezh|oblast governor|Alexander Gusev|Telegram|Jan. 16|unmanned aerial vehicles|air defense systems|casualties|fire|apartment building|residential buildings|private houses|Russian Defense Ministry|explosions|air defense|drones|15 explosions|broken window|fuel tank|oil depot|drone attacks|Rostov oblasts|The New Voice of Ukraine
MBEEDO8XUP_AM1ASG7BI0H430H,"Beijing | China | Taiwan | force | foreign interference | separatists | biases | Democratic Progressive Party | sovereignty claims | president-elect Lai Ching-te | separatist | Taiwan Affairs Office | reunified | war games | Taiwan Strait | independence | national identity | mainland | one country, two systems | autonomy | one China | DPP-led government"
MJI7PQN9A9_H9LGEQ7RN3BL92E,"'MANILA, Philippines' | 'Philippine President' | 'Ferdinand Marcos Jr.' | 'Taiwan’s presidential election' | 'Lai Ching-te' | 'China' | 'Beijing’s control' | 'U.S. Secretary of State' | 'Antony Blinken' | 'Foreign Ministry' | 'Taiwan independence' | 'Filipino people' | 'Chinese Embassy in Manila' | 'One China principle' | 'South China Sea'"
ML1MVQO512_8UPUEMW3IH4GK0I,Ukraine | Rishi Sunak | British support | Russian force generation | Francis Dearnley | Ukrainian politics | Ukraine: the Latest | The Telegraph | podcast | military | humanitarian | political | economic | historical | journalism
MR4YX8FSVR_R55YIVJ8EMXOIO4,Russia|urgent United Nations Security Council meeting|Jan. 12|attacks|U.S.|allies|Houthi targets|Yemen|Reuters|U.S. and UK strikes|permanent mission to the United Nations|North Korea's missile supply|Gaza Strip|Palestinian Hamas militants|Red Sea|Iran-supported faction|British destroyer|U.S. military ships|Yemeni Houthis|The New Voice of Ukraine
MYFCOK2TY9_SL8BV3ZMGP49546,Russia|missile attack|Ukraine|Jan. 13|Ukraine's Air Force|Telegram|active air alert|Russian fighter jets|cruise missiles|Caspian Sea|Ukrainian cities|shelter|MiG-31K interceptor fighter jets|Kinzhal hypersonic missiles|Nizhny Novgorod Oblast|Explosions|Dnipro|Dnipropetrovsk Oblast|Kropyvnytskyi|Kirovohrad Oblast|Suspilne|civilian infrastructure|casualties|Kyiv Independent
MZ399P9V14_05AWWE8YV8MNE60,'BRASILIA'| 'Reuters'| 'vaccination records'| 'Brazil's former president'| 'Jair Bolsonaro'| 'false'| 'comptroller general's office'| 'investigation'| 'COVID-19 vaccination card'| 'COVID-19 skeptic'| 'public healthcare center'| 'Sao Paulo'| 'nurse'| 'vaccine lot'| 'federal police'| 'vaccine probe'| 'immunization'| 'social distancing measures'| 'AIDS'| 'Ricardo Brito'| 'Peter Frontini'| 'Sandra Maler'
N7DB17PIJ1_3Z7XXIMMBW9JSVI,Russian forces|Shahed-type drones|north of Ukraine|12 January|Ukraine’s Air Force|Telegram|Sumy Oblast|Chernihiv Oblast|air-raid warning|Poltava Oblast|Myrhorod|Kyiv Oblast|missile|Okhtyrky|air defence units|Irpin|Russian Tu-22m3 bomber|Shaykovka air base|Kaluga Oblast
NFOZ864N7J_G3Q260C2WD8Z81X,'Two|important tasks|politics|opponent|toxic|voters|alternative|incumbent|Donald Trump|victory|Iowa|Republican challenger|candidates|Ron DeSantis|Nikki Haley|office|two-time nominee|Republican primary|best remaining choice|character flaws|legal liability|narcissism|Republicans|next president|consistent loser|fall short|2016|experienced governors|senators|last standing rival|double-digit margins|frontrunner|counter-productive|second place|small president|2020|Jan. 6 riot|Republicans|2022 midterms|weak Trump-backed candidates|swing voters|disdain|aggressive push|pedestal|Democratic officials|absurd legal cases|hush-money payments|former lover|Joe Biden|political weakness|Democrats|Iowa|New Hampshire|second-place win|Super Tuesday|Texas|large states|decisive verdict|30-point loss|great victory|New Hampshire|national debt|grievance politics|America|president|needs of our people|Trump-Biden nightmare|Texans|opinions|news|Opinion section|letters|editor|star-telegram.com'
NG8I5W2N2H_512EY6G54R6RJBT,Russia | asylum seekers | spies | Finland | refugees | Helsinki’s intelligence services | Finnish Security Intelligence Service | Supo | Moscow | espionage | national security | Vladimir Putin | Syria | Somalia | Yemen | Iraq | Nato | Ukraine | countermeasures | weaponising migrants | border | Alexander Lukashenko | hybrid war | EU | Belarusian president | sanctions | illegal immigration | Norway’s PST police intelligence service | Atle Tangen | PST counterintelligence | Arctic | refugees from Syria | Russian officials | The Telegraph
NH291OSE4K_HY1SQJ2E1I5IH80,Russian invaders|museum|Nefteyugansk|household items|Ukrainians|invasion|Russian Telegram channel NEFT|Ukrainian Armed Forces|civilian items|brotherhood of nations|USSR|shared history|Russia|Hamas|Luhansk Oblast|propaganda|Ukraine’s National Resistance Center|The New Voice of Ukraine
NL5HWGP8FB_9FVUN7ZQB302BJ2,South Africa|Israel|genocide|Gaza|International Court of Justice|suspension of hostilities|Palestinians|legal and political ramifications|Hamas|Convention Against Genocide|Ian Hurd|Northwestern University|Robert Goldman|American University Washington College of Law|provisional measures|Rebecca Hamilton|humanitarian relief|ICJ rulings|Russia|Ukraine|U.S.|Iran|Biden Administration|war crimes|Bernie Sanders|Hamas|terrorists
NLTVFJJTEM_HB394VDGPGKQR30,'Taiwan' | 'Beijing' | 'diplomatic allies' | 'Nauru' | 'Micronesian island' | 'China' | 'election results' | 'pro-sovereignty candidate' | 'William Lai' | 'Taiwanese independence' | 'international order' | 'Tien Chung-kwang' | 'political fluctuations' | 'one-China principle' | 'Anna Powles' | 'Mihai Sora'
NPK0Z3CKD9_6Z5OM9UGKBNV6WU,'Tank assaults|Russia|Ukraine|surprise|flat terrain|drones|defenders|attacks|defeats|Riley Bailey|Institute for the Study of War|mechanized maneuver warfare|armored vehicles|surveillance drones|attack drones|losses|Bucha|Vuhledar|Avdiivka|US intelligence|counteroffensive|battlefield|minefields|Business Insider'
NRPKBE8NHY_9AMARR85LHU6H02,"'SUVs|halt|pupils|run|room|hop|parents|speed away|normal school run|bomb shelter|Jish|Israeli village|majority Christian population|Lebanon border|October 7 attack|Hamas|Israel|retaliatory strikes|ground invasion|Gaza|Lebanese Hezbollah|fire|three months|artillery|drones|sirens|daily strikes|southern Lebanon|School buildings|shut|teaching|online|public shelters|Margaret Ashur|grandson|190 people|killed|Lebanon|violence|Hezbollah fighters|AFP tally|northern Israel|nine soldiers|six civilians|Israeli authorities|military action|intense|Gaza|2006 war|Israel|Hezbollah|Jish residents|Shadi Khalloul|Israeli Christian Aramaic NGO|Maronites|border area|evacuation zone|Peace|reign|village|halt|large gatherings|events|banned|risk|church|Father Sandy Habib|Christmas|rocket|church|meeting room|main building|community programmes|activities|children|daily services|hope|peace|Maronites|Lebanon|Israel|population|Jish|village|3,000 people|houses|churches|hillside|olive groves|Khalloul|recognition|Israel|legal designation|Aramaic|language|Jesus|work|stalled|three months|religious history|Jewish|Muslim|Christian populations|centuries|Maronites|village|Khalloul's family|homes|nearby villages|war|1948 creation|Israel|Israeli authorities|return home|military|razed|families|former residents|banned|Khalloul|Israeli military|young Maronites|enlist|fight|Islamist enemies|Israel|region|Hamas|proxy|Iran|Hezbollah|Khalloul|border|fear|incursion|elite units|Hezbollah|atrocities|Jewish people|October 7 attack|Hamas militants|deaths|1,140 people|Israel|civilians|AFP tally|official figures|Israel|destroy Hamas|relentless air|ground offensive|24,620 Palestinians|women|children|Gaza's health ministry'"
NTLT6WIY40_JKD1RBTGTN2PEET,'BANGKOK (AP)|veteran Laotian diplomat|Association of Southeast Asian Nations|special envoy|Myanmar|military council|MRTV|Diplomat Alounkeo Kittikhoun|Aung San Suu Kyi|pro-democracy resistance movement|ethnic minority fighting forces|U.N.|ASEAN|refugees|military government|Luang Prabang|Laos|five-point consensus|humanitarian aid|civil war|Indonesia|Singapore|Malaysia|Vietnam|Cambodia|Thailand|Nationwide Ceasefire Agreement|Suu Kyi|Naypyitaw|Brunei|Cambodia|Indonesia|United Nations'
NVY7EXO825_KR6YRC1GRUOLGRL,Minnesota doctor|fatally poisoning|pharmacist wife|prison|Connor Fitzgerald Bowman|first-degree murder|second-degree murder|August 2023|Betty Bowman|Olmstead County Attorney’s Office|life in prison|parole|Mark Ostrem|Mayo Clinic|colchicine|gout|University of Kansas|internet searches|hospital|Rochester|gastrointestinal distress|dehydration|cardiac issues|organ failure|surgery|arraignment|bail|CNN news|newsletters
O5CME1Q04T_PFP00OWKTY8Q1TE,"BERLIN | Tesla | temporarily halting | production | German factory | attacks | Red Sea | global shipping corridor | electric vehicle maker | Model Y vehicles | batteries | Jan. 29 to Feb. 11 | Mideast hostilities | disrupting | global manufacturing supply chains | shipping companies | reroute vessels | Cape of Good Hope | Grünheide | supply chains | U.S. led airstrikes | Yemen's Houthi rebels | normal operations | Feb. 12 | first factory in Europe | 2022 | 11,000 workers."
O5OORV1B9C_613EQ66XFU4KLTD,"Ryan Woo|James Pomfret|China|Taiwan|Kuomintang (KMT)|Lai Ching-te|presidential election|Democratic Progressive Party|Taiwan independence|Taiwan Affairs Office|separatist activities|Foreign Ministry|Taiwan Strait|Jaw Shaw-kong|Tsai Ing-wen|Tai Wei-shan|Republic of China|Mao Zedong|People's Republic of China|Hou Yu-ih|one country, two systems|Ben Blanchard|Kim Coghill|Michael Perry|Tomasz Janowski"
O9EBBJ8L4S_JJC8TQ8MIZVQ1VW,error...
OJUU2CXD8I_EXOC2E69JJLI0EY,error...
OO2DTPXNB8_MJ1A7TAPOPD4QOI,'Two downed UAVs' | 'crashed' | 'Engels 2 military airfield' | 'Russia's Saratov Oblast' | '9-10 January' | 'Astra Telegram channel' | 'Russia's Ministry of Defence' | 'Roman Busargin' | 'Governor of Saratov Oblast' | 'Ukrainian drone' | 'shot down' | 'Engels district' | 'no casualties' | 'Russian strategic aircraft' | 'airbase attacked'
OPRDL8R7LY_267Y4V2OFUZ571L,"January 13|pro-Palestine march|London|celebrity|Jeremy Corbyn|Susan Sarandon|10-foot puppet|Syrian child|Little Amal|The Walk Productions|Handspring Puppet Company|Brighton|Stone Henge|Gaziantep|Turkish border|Oaxaca|Mexico|2021|8,000 kilometer walk|Turkish-Syrian border|Manchester|Amnesty International|Calais Jungle|migrant crisis|Middle East|Alan Kurdi|Syrian refugees|Coney Island|New York Times|Lincoln Center|War Horse|David Lan|Mark Twain|Huckleberry Finn|slavery|Extinction Rebellion|immigration|democracy|sovereignty|international solidarity|Palestinian children|Jewish children|Hamas|Middle East|The Telegraph"
ORUFI6QQAL_QNIF964R32O0GEC,100 days|depraved terrorists|Hamas|ceasefire|Israel|anti-Semitic massacre|civilians|murdered|mutilated|horrifying fashion|genocidal goals|state of Israel|annihilated|Gaza|human shields|international law|morally grotesque|civilised norms|defend itself|South Africa|genocide|BBC|anti-Israel bias|Anti-Semitic incidents|Campaign Against Antisemitism|peaceful rally|Trafalgar Square|British journalism|The Telegraph
OWYJHOCPEX_VN1A6QENGJJYT8P,Canada|United States|expedite|NASAMS air defense system|Ukraine|The Globe and Mail|Canadian officials|arms sale agreement|Defense Minister Bill Blair|U.S. Ambassador|David Cohen|President Volodymyr Zelenskyy|PM Justin Trudeau|Russia|air strike campaign
